,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,lastfm_url,track,artist,seeds,number_of_emotion_tags,valence_tags,arousal_tags,dominance_tags,mbid,spotify_id,genre
518,6wNeKPXF0RDKyvfKfri5hf,Melanie Martinez,Cry Baby (Deluxe Edition),Dollhouse,74,231853,False,0.725,0.708,5,-5.331,0,0.0756,0.22,0.0,0.777,0.555,130.029,4,electro,https://www.last.fm/music/melanie%2bmartinez/_/dollhouse,Dollhouse,Melanie Martinez,['sad'],3,5.191063829787234,3.39936170212766,5.548936170212765,faa6bf18-bd50-4865-9f62-ed449457db66,6wNeKPXF0RDKyvfKfri5hf,pop
519,340UVheS8z3ncW9TTUhAbc,Halsey,Nightmare,Nightmare,68,231998,True,0.611,0.622,9,-5.075,0,0.0734,0.0188,0.0,0.359,0.538,146.11,4,electro,https://www.last.fm/music/halsey/_/nightmare,Nightmare,Halsey,['powerful'],2,7.09,5.73,6.890000000000001,,340UVheS8z3ncW9TTUhAbc,pop
520,0U0ldCRmgCqhVvD6ksG63j,Kavinsky,Nightcall,Nightcall,73,258413,False,0.532,0.874,9,-5.183,0,0.0482,0.00842,0.012,0.452,0.361,91.038,4,electronic,https://www.last.fm/music/kavinsky/_/nightcall,Nightcall,Kavinsky,"['dark', 'sexy']",10,5.933814432989691,4.516494845360825,5.54360824742268,071f35d6-e583-4efd-9270-e4ee2179850e,0U0ldCRmgCqhVvD6ksG63j,electronic
521,57kR5SniQIbsbVoIjjOUDa,DJ Snake;AlunaGeorge,You Know You Like It,You Know You Like It,70,247266,False,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,4,electronic,https://www.last.fm/music/dj%2bsnake/_/you%2bknow%2byou%2blike%2bit,You know you like it,DJ Snake,['epic'],1,7.19,4.8,5.32,,57kR5SniQIbsbVoIjjOUDa,dance
522,3Ty7OTBNSigGEpeW2PqcsC,Portishead,Dummy,Glory Box,71,308626,False,0.51,0.434,1,-10.004,1,0.0361,0.177,0.516,0.0603,0.207,119.695,4,electronic,https://www.last.fm/music/portishead/_/glory%2bbox,Glory Box,Portishead,['sexy'],18,6.007761194029851,4.367313432835821,5.613283582089551,145f5c43-0ac2-4886-8b09-63d0e92ded5d,3Ty7OTBNSigGEpeW2PqcsC,trip-hop
524,2IqjKEBiz0CdLKdkXhxw84,James Blake,Overgrown,Retrograde,64,223600,False,0.533,0.251,7,-11.283,0,0.0372,0.873,0.104,0.134,0.186,77.503,4,electronic,https://www.last.fm/music/james%2bblake/_/retrograde,Retrograde,James Blake,['mellow'],9,5.127659574468084,3.243191489361702,5.343829787234042,b1d5378e-be82-4f61-afd2-028e50c1d2f9,2IqjKEBiz0CdLKdkXhxw84,alternative
525,5G0oVoL309pqsvGDzhMOwx,French 79;Sarah Rebecca,Olympic,Diamond Veins (feat. Sarah Rebecca),61,240120,False,0.498,0.54,8,-10.441,1,0.0302,0.000499,0.436,0.132,0.0944,100.024,4,electronic,https://www.last.fm/music/french%2b79/_/diamond%2bveins,Diamond Veins,French 79,['warm'],3,7.113333333333333,4.303333333333334,6.196666666666666,,5G0oVoL309pqsvGDzhMOwx,french
526,7uv632EkfwYhXoqf8rhYrg,Massive Attack,Mezzanine,Angel,63,379533,False,0.714,0.309,7,-10.796,1,0.0291,0.0157,0.807,0.0777,0.0671,107.346,4,electronic,https://www.last.fm/music/massive%2battack/_/angel,Angel,Massive Attack,['dark'],18,5.612388059701493,4.344179104477613,5.034477611940298,e9e0dfb5-4c3f-4db3-9848-f4e7a476e695,7uv632EkfwYhXoqf8rhYrg,trip-hop
527,2sW8fmnISifQTRgnRrQTYW,Portishead,Dummy,Roads,64,303973,False,0.607,0.294,5,-11.836,1,0.0764,0.778,0.162,0.106,0.192,76.083,4,electronic,https://www.last.fm/music/portishead/_/roads,Roads,Portishead,['sad'],19,4.174615384615385,3.454358974358975,4.363076923076922,8a49dba0-253a-4535-b87f-78bb035336ce,2sW8fmnISifQTRgnRrQTYW,trip-hop
528,5zxJ3BZyd6BK2gX4b2RnB4,Archive,Controlling Crowds (Parts I-III),Bullets,52,353573,False,0.455,0.649,8,-10.444,1,0.0519,0.126,0.000353,0.155,0.0719,164.994,4,electronic,https://www.last.fm/music/archive/_/bullets,Bullets,Archive,['atmospheric'],6,5.189024390243902,3.745487804878049,4.586585365853659,5da9c652-d047-491c-baa0-1b8dddc6c3d2,5zxJ3BZyd6BK2gX4b2RnB4,trip-hop
529,5ARrtxJLVCeTv5TWo1oKgC,Zero 7;Sophie Barker,Simple Things,In The Waiting Line,64,271520,False,0.561,0.33,5,-13.51,1,0.0268,0.76,0.134,0.106,0.378,79.01,4,electronic,https://www.last.fm/music/zero%2b7/_/in%2bthe%2bwaiting%2bline,In the Waiting Line,Zero 7,['mellow'],14,5.99554347826087,3.379239130434782,5.964021739130434,0e6871fc-d16f-4cc8-86fc-c8d368f906d4,5ARrtxJLVCeTv5TWo1oKgC,downtempo
530,4sRmzVSedvFkENbSJ342Ex,Chromatics,Cherry (Deluxe),Cherry,59,271952,False,0.655,0.782,7,-6.388,0,0.0355,0.0336,0.228,0.175,0.812,108.245,4,electronic,https://www.last.fm/music/chromatics/_/cherry,Cherry,Chromatics,"['nocturnal', 'dreamy', 'gentle', 'nostalgic', 'atmospheric']",8,6.0225,3.883750000000001,5.72625,bffc18d3-177e-426a-baf3-3e8041abc5b4,4sRmzVSedvFkENbSJ342Ex,synthpop
531,052z2UsE2wPrHsBJ9tly0g,Air;Gordon Tracks,The Virgin Suicides (Original Motion Picture Score),Playground Love,63,211500,False,0.33,0.423,7,-10.504,0,0.0279,0.265,0.731,0.347,0.117,143.086,4,electronic,https://www.last.fm/music/air/_/playground%2blove,Playground Love,Air,"['dreamy', 'sexy', 'mellow']",22,6.4968023255813945,3.9769186046511633,6.075872093023255,9818875b-a98e-4e82-bd4a-83c0594f333b,052z2UsE2wPrHsBJ9tly0g,electronic
532,2ZIaH69kaz55RM4Pjx6KXl,Four Tet,New Energy,Two Thousand and Seventeen,57,252255,False,0.551,0.469,2,-8.393,1,0.0296,0.327,0.161,0.0939,0.498,75.495,4,electronic,https://www.last.fm/music/four%2btet/_/two%2bthousand%2band%2bseventeen,Two Thousand And Seventeen,Four Tet,['dreamy'],2,5.954455445544554,3.805445544554456,5.795742574257426,,2ZIaH69kaz55RM4Pjx6KXl,electronic
533,33yAEqzKXexYM3WlOYtTfQ,Justice,Justice,D.A.N.C.E,66,242266,False,0.613,0.962,6,-5.07,0,0.278,0.034,0.0,0.824,0.496,113.015,4,electronic,https://www.last.fm/music/justice/_/d.a.n.c.e.,D.A.N.C.E.,Justice,['fun'],3,8.225555555555555,5.923888888888889,7.020555555555555,b42d9226-f8eb-4762-b654-3136fdf52fbc,33yAEqzKXexYM3WlOYtTfQ,electronic
534,7AFASza1mXqntmGtbxXprO,XXXTENTACION,?,changes,80,121886,False,0.669,0.308,11,-10.068,1,0.029,0.883,0.0,0.0984,0.52,64.934,4,emo,https://www.last.fm/music/xxxtentacion/_/changes,changes,xxxtentacion,['sad'],2,2.25,3.15,3.84,,7AFASza1mXqntmGtbxXprO,emo
535,3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,?,SAD!,83,166605,True,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,4,emo,https://www.last.fm/music/xxxtentacion/_/sad%2521,SAD!,xxxtentacion,['sad'],1,2.1,3.49,3.84,,3ee8Jmje8o58CHK66QrVC2,hip-hop
536,0JP9xo3adEtGSdUEISiszL,XXXTENTACION,?,Moonlight,83,135090,True,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,4,emo,https://www.last.fm/music/xxxtentacion/_/moonlight,Moonlight,xxxtentacion,['sad'],1,2.1,3.49,3.84,,0JP9xo3adEtGSdUEISiszL,hip-hop
537,1yjY7rpaAQvKwpdUliHx0d,Paramore,Paramore,Still into You,80,216013,False,0.602,0.923,5,-3.763,1,0.044,0.0098,0.0,0.0561,0.765,136.01,4,emo,https://www.last.fm/music/paramore/_/still%2binto%2byou,Still into You,Paramore,['happy'],11,7.211666666666666,5.186145833333334,6.015104166666667,e05db1d3-52c4-4228-90b2-31b271933c29,1yjY7rpaAQvKwpdUliHx0d,rock
538,5rYpwP1dHWGVMrSZbTmt3e,Lil Peep,"Come Over When You're Sober, Pt. 2",Life is Beautiful,73,207586,True,0.533,0.638,10,-9.411,1,0.0636,0.0385,0.000932,0.0758,0.324,135.056,4,emo,https://www.last.fm/music/lil%2bpeep/_/life%2bis%2bbeautiful,Life is Beautiful,LIL PEEP,['dark'],2,3.685,4.38,3.725,,5rYpwP1dHWGVMrSZbTmt3e,hip-hop
539,4vaxvNDaLSoD36iZX515ug,Lil Xan,TOTAL XANARCHY,Betrayed,70,187173,True,0.821,0.434,10,-9.194,0,0.118,0.434,0.0,0.128,0.241,120.012,4,emo,https://www.last.fm/music/lil%2bxan/_/betrayed,Betrayed,Lil Xan,"['defiant', 'menacing', 'dark', 'spooky', 'cold', 'nocturnal', 'relaxed', 'ironic', 'dramatic', 'eccentric', 'epic', 'lush', 'mystical', 'spiritual', 'fun', 'warm', 'romantic', 'sensual', 'elegant', 'martial', 'negative', 'tragic', 'precious', 'energetic', 'quirky', 'tense', 'soft', 'quiet']",32,5.773949468085107,4.669787234042553,5.469468085106383,,4vaxvNDaLSoD36iZX515ug,hip-hop
540,7JIuqL4ZqkpfGKQhYlrirs,Paramore,Brand New Eyes,The Only Exception,74,267653,False,0.452,0.563,4,-6.607,1,0.0272,0.144,0.0,0.143,0.209,137.715,3,emo,https://www.last.fm/music/paramore/_/the%2bonly%2bexception,The Only Exception,Paramore,"['sad', 'mellow']",8,6.919448818897638,4.753858267716536,5.825275590551182,d771c353-1ddf-4271-96f7-d36a703a3717,7JIuqL4ZqkpfGKQhYlrirs,acoustic
541,27oFpFktCq9JIXjJQRuv7a,6ix9ine,Day69: Graduation Day,GOTTI,65,166851,True,0.728,0.584,10,-7.255,0,0.176,0.0524,0.0,0.0658,0.365,161.9,4,emo,https://www.last.fm/music/6ix9ine/_/gotti,GOTTI,6ix9ine,"['sensual', 'trashy', 'precious']",11,5.128181818181818,4.48,4.903636363636363,,27oFpFktCq9JIXjJQRuv7a,hip-hop
542,5KhFaq45chTw8RGfWo8T8J,6ix9ine,Day69: Graduation Day,BILLY,67,112666,True,0.764,0.711,4,-3.818,0,0.288,0.175,0.0,0.105,0.774,90.076,4,emo,https://www.last.fm/music/6ix9ine/_/billy,Billy,6ix9ine,"['ethereal', 'sensual']",9,5.302222222222222,4.661111111111111,4.766666666666667,,5KhFaq45chTw8RGfWo8T8J,hip-hop
543,0GgN4MhR5GKn5IcKN0e0rG,My Chemical Romance,The Black Parade,Cancer,69,142973,False,0.457,0.515,4,-4.31,1,0.0261,0.358,0.0,0.278,0.222,74.984,4,emo,https://www.last.fm/music/my%2bchemical%2bromance/_/cancer,Cancer,My Chemical Romance,['sad'],16,3.410842105263157,3.832947368421053,4.2712631578947375,adb8a76e-1c7a-45d2-84fd-1b12bf319a97,0GgN4MhR5GKn5IcKN0e0rG,rock
544,0YAMQSmHk6BSUGTYpaoqTJ,ONE OK ROCK,Niche Syndrome,Wherever you are,62,295600,False,0.379,0.69,4,-4.79,1,0.0549,0.0286,0.0,0.335,0.288,173.716,4,emo,https://www.last.fm/music/one%2bok%2brock/_/wherever%2byou%2bare,Wherever you are,ONE OK ROCK,['sentimental'],3,6.595775862068964,4.224827586206897,5.951293103448276,166d9527-d416-47e1-a608-42e71ff51b91,0YAMQSmHk6BSUGTYpaoqTJ,j-rock
545,4HbiCvH1R7mVOJ7KY7JQBD,6ix9ine,Day69: Graduation Day,GUMMO,63,157643,True,0.66,0.775,2,-4.926,1,0.172,0.0553,0.0,0.129,0.635,157.036,4,emo,https://www.last.fm/music/6ix9ine/_/gummo,GUMMO,6ix9ine,"['ethereal', 'sensual']",9,5.302222222222222,4.661111111111111,4.766666666666667,,4HbiCvH1R7mVOJ7KY7JQBD,hip-hop
546,5j929KlzL6RcXeX2LD4dgl,A Rocket To The Moon,On Your Side,Baby Blue Eyes,56,220013,False,0.404,0.726,11,-2.926,1,0.028,0.0501,0.0,0.214,0.408,168.878,4,emo,https://www.last.fm/music/a%2brocket%2bto%2bthe%2bmoon/_/baby%2bblue%2beyes,Baby Blue Eyes,A Rocket to the Moon,['sweet'],2,7.934659090909091,5.013409090909091,5.976818181818183,c3974ddd-c084-4eb6-a98a-02c5a575481e,5j929KlzL6RcXeX2LD4dgl,acoustic
547,6T7MAQCekVb3UnCykjX3BP,My Chemical Romance,The Black Parade,Disenchanted,65,295000,False,0.343,0.692,2,-3.926,1,0.0355,0.00218,0.0,0.112,0.153,174.07,4,emo,https://www.last.fm/music/my%2bchemical%2bromance/_/disenchanted,Disenchanted,My Chemical Romance,['sad'],10,4.498780487804877,4.089024390243902,4.433658536585365,5fa13852-f014-4d1c-ab3e-37c8cdb2fb7e,6T7MAQCekVb3UnCykjX3BP,rock
548,1yKAqZoi8xWGLCf5vajroL,My Chemical Romance,Three Cheers for Sweet Revenge,The Ghost of You,70,194253,False,0.202,0.886,11,-3.805,0,0.0816,0.0286,0.0,0.643,0.192,145.781,4,emo,https://www.last.fm/music/my%2bchemical%2bromance/_/the%2bghost%2bof%2byou,The Ghost of You,My Chemical Romance,['sad'],11,4.902173913043479,4.310434782608696,4.735434782608696,80d26588-e7b2-4685-b0d9-0ad635e19bd8,1yKAqZoi8xWGLCf5vajroL,emo
549,1TvNcWY7WwPLQINhimxycA,Jimmy Eat World,Bleed American,Hear You Me,64,284373,False,0.465,0.517,4,-6.189,1,0.0284,0.00854,0.0403,0.209,0.137,136.176,3,emo,https://www.last.fm/music/jimmy%2beat%2bworld/_/hear%2byou%2bme,Hear You Me,Jimmy Eat World,"['melancholy', 'sad', 'mellow']",20,5.109146341463416,3.9079878048780494,5.202073170731708,751af075-be76-46aa-a21f-200d9541651b,1TvNcWY7WwPLQINhimxycA,alternative
550,3znPiywA0q1VK2jgAZFDoI,Fall Out Boy,American Beauty/American Psycho,Irresistible,63,206506,False,0.484,0.938,2,-3.123,1,0.112,0.0706,0.0,0.236,0.444,165.049,4,emo,https://www.last.fm/music/fall%2bout%2bboy/_/irresistible,Irresistible,Fall Out Boy,['fun'],1,8.37,6.32,7.04,4ca9ba77-5a62-4fa7-ab76-760f62373c3c,3znPiywA0q1VK2jgAZFDoI,rock
551,1e42ag8I6aNSeRd5vNGhLu,The Spill Canvas,One Fell Swoop,Staplegunned,36,194440,False,0.567,0.768,1,-5.162,1,0.0344,0.0532,0.0,0.322,0.844,139.99,4,emo,https://www.last.fm/music/the%2bspill%2bcanvas/_/staplegunned,Staplegunned,The Spill Canvas,['desperate'],4,7.277352941176471,5.585588235294118,5.7007843137254905,1334472b-ddcb-4586-8f4e-1a0c7ab1238a,1e42ag8I6aNSeRd5vNGhLu,emo
552,4upK9OgMepvBFEGD8CDE9A,Lil Yung Pharaoh,"I Hate You, But I Love You","I Hate You, But I Love You",50,132951,False,0.462,0.371,10,-11.201,1,0.0522,0.503,0.0,0.135,0.255,139.637,4,emo,https://www.last.fm/music/lil%2bb/_/i%2blove%2byou,I Love You,Lil B,['positive'],2,7.785,5.43,6.59,2b3b6332-c84d-4181-b9ae-9d300bfa4b01,4upK9OgMepvBFEGD8CDE9A,final fantasy
553,3y0ycPzjAE6R66u3aw8MBk,Bayside,The Walking Wounded (Gold Edition),Landing Feet First,36,244866,False,0.436,0.332,9,-7.649,1,0.0406,0.00434,0.0,0.109,0.329,174.901,4,emo,https://www.last.fm/music/bayside/_/landing%2bfeet%2bfirst,Landing Feet First,Bayside,['nostalgic'],1,6.679999999999999,4.37,5.05,23151302-ca11-472a-9d9a-9c179699bcba,3y0ycPzjAE6R66u3aw8MBk,rock
554,51R5mPcJjOnfv9lKY1u5sW,American Football,American Football,Never Meant,60,268333,False,0.436,0.819,0,-6.71,1,0.036,0.0171,0.00882,0.117,0.405,144.26,4,emo,https://www.last.fm/music/american%2bfootball/_/never%2bmeant,Never Meant,American Football,['melancholy'],9,5.806666666666667,3.6673333333333327,5.468666666666666,8a77e566-5214-4ca7-8a2a-1e00faca1275,51R5mPcJjOnfv9lKY1u5sW,emo
555,0jyR7nQUAo5Wfazfq57MYp,The Spill Canvas,One Fell Swoop,Lust A Prima Vista,34,205146,False,0.598,0.812,5,-5.638,0,0.0469,0.0236,1.57e-05,0.0886,0.702,134.996,4,emo,https://www.last.fm/music/the%2bspill%2bcanvas/_/lust%2ba%2bprima%2bvista,Lust A Prima Vista,The Spill Canvas,['bittersweet'],3,6.836666666666667,5.456666666666667,5.48,976f979f-8550-41a3-81f4-8cd173e71726,0jyR7nQUAo5Wfazfq57MYp,emo
556,16Fp67kTFhH0XK5Cl6Oz7r,My Chemical Romance,"I Brought You My Bullets, You Brought Me Your Love",Demolition Lovers,62,366560,False,0.38,0.797,8,-9.091,1,0.057,0.00184,1.42e-05,0.208,0.206,118.64,4,emo,https://www.last.fm/music/my%2bchemical%2bromance/_/demolition%2blovers,Demolition Lovers,My Chemical Romance,['sad'],13,5.850746268656716,4.554029850746269,5.29492537313433,3a61f453-fcd8-4150-a803-2d244d8afbe4,16Fp67kTFhH0XK5Cl6Oz7r,emo
557,2VBluJiNj9bKohWX0dY1Lh,Paramore,Paramore,Last Hope,63,309973,False,0.465,0.711,5,-6.178,1,0.0265,0.00411,0.000548,0.164,0.255,101.46,4,emo,https://www.last.fm/music/paramore/_/last%2bhope,Last Hope,Paramore,['atmospheric'],4,6.239506172839506,4.189259259259259,5.986666666666666,52b32009-bebc-4ca4-8c77-494648a917f9,2VBluJiNj9bKohWX0dY1Lh,alternative rock
558,0Kn2HBDTSpL6qh69lOammY,Motion City Soundtrack,I Am The Movie,Capital H,33,172200,False,0.506,0.981,11,-4.726,1,0.107,0.00962,1.3e-06,0.263,0.509,109.906,4,emo,https://www.last.fm/music/motion%2bcity%2bsoundtrack/_/capital%2bh,Capital H,Motion City Soundtrack,"['fun', 'happy', 'driving']",12,6.611550387596898,4.781782945736436,5.669689922480619,73969f3f-691b-404b-b005-06f3929b4210,0Kn2HBDTSpL6qh69lOammY,alternative
559,1mfGcxVm4sfC0FAGVSg0Hh,Coheed and Cambria,No World For Tomorrow,III - The End Complete,33,464066,False,0.451,0.845,4,-5.986,0,0.0774,0.00288,7.13e-05,0.169,0.414,144.536,4,emo,https://www.last.fm/music/coheed%2band%2bcambria/_/the%2bend%2bcomplete%2biii%253a%2bthe%2bend%2bcomplete,The End Complete III: The End Complete,Coheed and Cambria,['apocalyptic'],2,3.595,2.4,2.66,773ae881-5372-48ed-ace3-d2cc649ce9b5,1mfGcxVm4sfC0FAGVSg0Hh,progressive rock
560,7qyoSDKPhdVN6lA4Xtc6fC,Four Year Strong,Enemy Of The World,Enemy Of The World,32,241946,False,0.299,0.987,9,-4.573,1,0.278,0.000533,9.65e-06,0.26,0.0779,185.141,4,emo,https://www.last.fm/music/four%2byear%2bstrong/_/enemy%2bof%2bthe%2bworld,Enemy of the World,Four Year Strong,['energetic'],1,7.57,6.1,5.81,83328a34-6f22-4ce9-9b0a-0fb04ea683ae,7qyoSDKPhdVN6lA4Xtc6fC,pop punk
561,6t44iU80A0h8WQ7vc4OoRj,Paramore,After Laughter,Fake Happy,64,235706,False,0.734,0.626,7,-5.685,1,0.0458,0.076,6.54e-06,0.168,0.44,98.559,4,emo,https://www.last.fm/music/paramore/_/fake%2bhappy,Fake Happy,Paramore,['happy'],3,3.523333333333334,3.18,3.683333333333333,,6t44iU80A0h8WQ7vc4OoRj,pop rock
562,7hN5TKSdRb56uytwIpcUES,Hugo,Old Tyme Religion,99 Problems,62,137426,False,0.529,0.557,9,-7.762,1,0.0738,0.0357,3.93e-05,0.0734,0.592,162.599,4,folk,https://www.last.fm/music/hugo/_/99%2bproblems,99 Problems,Hugo,['sexy'],2,7.46,6.7,6.110666666666667,7fc14e45-39ac-47b2-87c6-37b4a3bfe05f,7hN5TKSdRb56uytwIpcUES,indie
563,1JO1xLtVc8mWhIoE3YaCL0,The Turtles,Happy Together,Happy Together,76,176293,False,0.584,0.367,6,-9.638,0,0.0328,0.55,1.38e-05,0.0818,0.588,120.175,4,folk,https://www.last.fm/music/the%2bturtles/_/happy%2btogether,Happy Together,The Turtles,['happy'],8,7.871212121212121,5.412727272727274,6.681818181818183,e3d05bf5-f4a1-4b08-b73b-3cd609241270,1JO1xLtVc8mWhIoE3YaCL0,classic rock
564,6HSXNV0b4M4cLJ7ljgVVeh,Bob Dylan,Pat Garrett & Billy The Kid (Soundtrack From The Motion Picture),Knockin' On Heaven's Door,73,149880,False,0.513,0.396,7,-13.061,1,0.0299,0.251,0.177,0.11,0.229,140.208,4,folk,https://www.last.fm/music/bob%2bdylan/_/knockin%2527%2bon%2bheaven%2527s%2bdoor,Knockin' on Heaven's Door,Bob Dylan,['sad'],10,3.803111111111111,3.130222222222222,4.511333333333333,194b5296-258a-4414-9854-9a520bb32b6e,6HSXNV0b4M4cLJ7ljgVVeh,classic rock
565,5zA8vzDGqPl2AzZkEYQGKh,Billy Joel,An Innocent Man,Uptown Girl,79,197706,False,0.701,0.944,4,-2.986,1,0.0455,0.0755,0.0,0.601,0.792,128.993,4,folk,https://www.last.fm/music/billy%2bjoel/_/uptown%2bgirl,Uptown Girl,Billy Joel,['happy'],7,7.850434782608697,5.57304347826087,6.524347826086957,fb173eef-ee04-40b3-b872-3c76b1e9cfc2,5zA8vzDGqPl2AzZkEYQGKh,pop
566,4J0DbyODwZJcmIAiTSJfMF,John Denver,Back Home Again,Annie's Song,71,180693,False,0.304,0.305,2,-10.879,1,0.0298,0.871,0.00368,0.367,0.464,146.066,3,folk,https://www.last.fm/music/john%2bdenver/_/annie%2527s%2bsong,Annie's Song,John Denver,['romantic'],10,7.246250000000001,4.4415,6.197,b2ca7aff-f26d-4648-b154-db04ec4e62cd,4J0DbyODwZJcmIAiTSJfMF,country
567,2M9ro2krNb7nr7HSprkEgo,Tracy Chapman,Tracy Chapman,Fast Car,78,296800,False,0.711,0.292,4,-15.523,0,0.037,0.313,0.0,0.131,0.194,103.951,4,folk,https://www.last.fm/music/tracy%2bchapman/_/fast%2bcar,Fast Car,Tracy Chapman,"['melancholy', 'sad', 'mellow']",16,5.038387096774193,3.626989247311828,5.271290322580645,6731a529-7f3d-4196-b694-9979d20d0f0f,2M9ro2krNb7nr7HSprkEgo,folk
568,0VNzEY1G4GLqcNx5qaaTl6,Don McLean,American Pie,Vincent,69,243493,False,0.419,0.085,7,-19.387,1,0.0362,0.908,5.33e-06,0.34,0.458,91.509,3,folk,https://www.last.fm/music/don%2bmclean/_/vincent,Vincent,Don McLean,"['melancholy', 'sad']",14,5.114444444444445,3.454333333333334,5.165222222222222,47edfa0b-5c8d-43c9-987f-3c53aed18a83,0VNzEY1G4GLqcNx5qaaTl6,folk
569,5y788ya4NvwhBznoDIcXwK,Simon & Garfunkel,"Wednesday Morning, 3 A.M.",The Sound of Silence - Acoustic Version,73,185413,False,0.525,0.216,6,-13.551,1,0.0301,0.837,0.0,0.107,0.328,106.761,4,folk,https://www.last.fm/music/simon%2b%2526%2bgarfunkel/_/the%2bsound%2bof%2bsilence,The Sound of Silence,Simon & Garfunkel,['mellow'],17,5.532068965517242,3.537758620689655,5.626206896551725,,5y788ya4NvwhBznoDIcXwK,folk
570,5eXnC2B5RU5fAhfwvV2ABD,Seafret,Tell Me It's Real (Expanded Edition),Oceans,66,215440,False,0.372,0.462,9,-9.1,0,0.0317,0.267,9.91e-06,0.101,0.176,129.026,3,folk,https://www.last.fm/music/seafret/_/oceans,Oceans,Seafret,['sad'],2,4.91,4.77,5.335,,5eXnC2B5RU5fAhfwvV2ABD,british
571,7bJSiwLFnhoO7g83bWkCtA,Eagles,Hell Freezes Over (Remaster 2018),Love Will Keep Us Alive,66,243453,False,0.658,0.374,9,-11.684,1,0.026,0.721,1.28e-05,0.112,0.367,98.892,4,folk,https://www.last.fm/music/eagles/_/love%2bwill%2bkeep%2bus%2balive,Love Will Keep Us Alive,Eagles,['romantic'],11,7.106507936507935,4.307301587301588,6.315396825396825,2f8f1b62-ddc7-4ec9-bc02-2af2029202bc,7bJSiwLFnhoO7g83bWkCtA,classic rock
572,0qdQUeKVyevrbKhAo0ibxS,George Harrison,All Things Must Pass (Remastered 2014),My Sweet Lord - Remastered 2014,75,281226,False,0.537,0.701,1,-8.913,0,0.0335,0.0972,0.0,0.0832,0.583,120.919,4,folk,https://www.last.fm/music/george%2bharrison/_/my%2bsweet%2blord,My Sweet Lord,George Harrison,['spiritual'],10,6.276666666666667,4.290512820512821,6.093589743589743,17e13333-904b-4cad-9d01-89459252f078,0qdQUeKVyevrbKhAo0ibxS,classic rock
573,5RgFlk1fcClZd0Y4SGYhqH,Billy Joel,The Stranger (Legacy Edition),She's Always a Woman,73,201373,False,0.292,0.324,3,-11.996,1,0.0346,0.797,0.000473,0.12,0.384,176.631,3,folk,https://www.last.fm/music/billy%2bjoel/_/she%2527s%2balways%2ba%2bwoman,She's Always a Woman,Billy Joel,"['romantic', 'mellow']",18,6.153978494623658,3.77731182795699,5.728494623655914,506ae263-7f46-47b7-9e83-055505cfb279,5RgFlk1fcClZd0Y4SGYhqH,piano
574,4qyfir5Yr7nfo05g6cyFMT,Ben Howard,Every Kingdom,Promise,64,384080,False,0.367,0.189,2,-15.736,1,0.0384,0.889,0.428,0.364,0.177,156.643,4,folk,https://www.last.fm/music/ben%2bhoward/_/promise,Promise,Ben Howard,['mellow'],8,6.949999999999999,3.011111111111111,6.452222222222222,555330c2-a395-40ff-a360-b5e1317ca03f,4qyfir5Yr7nfo05g6cyFMT,acoustic
575,2DjWsDGgL1xNbhnr7f6t5F,Tracy Chapman,Tracy Chapman,Baby Can I Hold You,74,193120,False,0.692,0.422,2,-10.533,1,0.0333,0.0811,0.0,0.0848,0.468,74.375,4,folk,https://www.last.fm/music/tracy%2bchapman/_/baby%2bcan%2bi%2bhold%2byou,Baby Can I Hold You,Tracy Chapman,['mellow'],14,6.058169014084506,3.882957746478873,5.64718309859155,19dc6206-5102-4ff0-b1e6-a5c1a24aceb5,2DjWsDGgL1xNbhnr7f6t5F,folk
576,3D8dwH690MXQRhtIZTSS9c,John Denver,John Denver's Greatest Hits,"Leaving, On a Jet Plane - ""Greatest Hits"" Version",62,245533,False,0.406,0.188,7,-13.039,1,0.0324,0.852,0.0,0.105,0.629,120.757,4,folk,https://www.last.fm/music/john%2bdenver/_/leaving%2bon%2ba%2bjet%2bplane---,Leaving On A Jet Plane---,John Denver,['tender'],1,6.47,3.22,5.85,,3D8dwH690MXQRhtIZTSS9c,country
577,7yzbimr8WVyAtBX3Eg6UL9,Leonard Cohen,Various Positions,Hallelujah,64,277160,False,0.28,0.344,0,-12.577,1,0.0293,0.715,0.00642,0.133,0.232,171.143,3,folk,https://www.last.fm/music/leonard%2bcohen/_/hallelujah,Hallelujah,Leonard Cohen,['spiritual'],11,5.284631578947368,4.14421052631579,5.61157894736842,1fc1c58c-d05d-43f6-b92f-446d328cea8f,7yzbimr8WVyAtBX3Eg6UL9,singer-songwriter
578,76TZCvJ8GitQ2FA1q5dKu0,Simon & Garfunkel,Bridge Over Troubled Water,The Boxer,71,308520,False,0.439,0.488,11,-14.464,1,0.0615,0.702,0.000339,0.16,0.629,93.017,4,folk,https://www.last.fm/music/simon%2b%2526%2bgarfunkel/_/the%2bboxer,The Boxer,Simon & Garfunkel,['mellow'],17,5.495245901639344,3.354426229508196,5.595245901639342,,76TZCvJ8GitQ2FA1q5dKu0,folk
